rot_x, rot_y, rot_z, pos_x, pos_y, pos_z
-0.06765990704298, -0.00314093288034, 0.00754588795826, -0.03394484519958, 1.5236953496933, -0.00779640674591
-0.06820379942656, -0.00263810087927, 0.00815177615732, -0.03517639636993, 1.5235652923584, -0.00793826580048
-0.06919939815998, -0.00212115398608, 0.00848792959005, -0.03645122051239, 1.52349519729614, -0.00806093215942
-0.0701690018177, -0.00169974588789, 0.00913771893829, -0.03772699832916, 1.52333843708038, -0.00821578502655
-0.07119696587324, -0.00128673086874, 0.00997453741729, -0.03900814056396, 1.5231751203537, -0.00835609436035
-0.07241982221603, -0.00087041087681, 0.01043955702335, -0.04034829139709, 1.52302134037018, -0.00852060317993
-0.07359114289284, -0.00047013117, 0.01098568830639, -0.04168927669525, 1.52287495136261, -0.00870490074158
-0.07496655732393, -0.0000609204908, 0.01153221353889, -0.04307699203491, 1.52272593975067, -0.00887989997864
-0.0762065500021, 0.00027113076067, 0.01202569808811, -0.04447829723358, 1.52254462242126, -0.00907897949219
-0.07743971049786, 0.00065597548382, 0.01247479300946, -0.04588449001312, 1.52233099937439, -0.00928568840027
-0.07906775176525, 0.00088176160352, 0.01304470188916, -0.04733169078827, 1.52212083339691, -0.00950717926025
-0.08081039786339, 0.00110485684127, 0.0136948460713, -0.04879593849182, 1.52189338207245, -0.00975799560547
-0.08261032402515, 0.00131302233785, 0.01403932180256, -0.05029821395874, 1.52160692214966, -0.01001989841461
-0.08476392179728, 0.001315123518, 0.01452968921512, -0.05182385444641, 1.521320104599, -0.01031923294067
-0.08709358423948, 0.00140000274405, 0.01481815800071, -0.05336713790894, 1.52100896835327, -0.01061654090881
-0.08985546976328, 0.00135444081388, 0.01517091970891, -0.05490565299988, 1.52066731452942, -0.01091778278351
-0.092499114573, 0.00132296280935, 0.01552207861096, -0.05647325515747, 1.52029275894165, -0.01124596595764
-0.09576816856861, 0.0010852785781, 0.01592031121254, -0.05807256698608, 1.51988065242767, -0.01162528991699
-0.0991255491972, 0.00098817329854, 0.01630979962647, -0.05963730812073, 1.51947152614594, -0.01198947429657
-0.10295654833317, 0.00060887256404, 0.01632450893521, -0.06124413013458, 1.51899290084839, -0.01245808601379
-0.10676884651184, 0.00010606436263, 0.01646674238145, -0.06286442279816, 1.51849842071533, -0.0129246711731
-0.11139073222876, -0.00069819518831, 0.01630758866668, -0.0644782781601, 1.51786017417908, -0.01346516609192
-0.11657541245222, -0.00173783279024, 0.01611656695604, -0.06608700752258, 1.51722943782806, -0.01402854919434
-0.12192142009735, -0.00283287861384, 0.01551501452923, -0.06764364242554, 1.51651835441589, -0.01464080810547
-0.12811924517155, -0.00436043506488, 0.01550380326807, -0.06912410259247, 1.51566350460052, -0.01532626152039
-0.13362264633179, -0.00613664044067, 0.01425912324339, -0.07079470157623, 1.51493513584137, -0.01604104042053
-0.13434757292271, -0.00627906946465, 0.01464826148003, -0.07066679000854, 1.51481711864471, -0.0160539150238
-0.14878763258457, -0.01158128771931, 0.01340676192194, -0.07357811927795, 1.51287114620209, -0.01759994029999
-0.15718488395214, -0.01495661307126, 0.01211995538324, -0.07493364810944, 1.51183235645294, -0.01833832263947
-0.16594867408276, -0.01944354921579, 0.01074527483433, -0.07626974582672, 1.51069819927216, -0.01913321018219
-0.17530752718449, -0.02459662221372, 0.01071879547089, -0.07749092578888, 1.50945580005646, -0.01992177963257
-0.18517003953457, -0.03081076964736, 0.00870586000383, -0.07866072654724, 1.50820016860962, -0.02076506614685
-0.19516542553902, -0.03775054588914, 0.00726165948436, -0.07974314689636, 1.50685429573059, -0.02164030075073
-0.20594684779644, -0.04632136970758, 0.00471151387319, -0.08065068721771, 1.50542080402374, -0.02254569530487
-0.21669378876686, -0.05553511157632, 0.00308725261129, -0.08156323432922, 1.50388979911804, -0.02351665496826
-0.22835075855255, -0.06604062765837, 0.00034258220694, -0.08209383487701, 1.50230669975281, -0.02483987808228
-0.23970164358616, -0.07709582149982, -0.00134436762892, -0.0825343132019, 1.50050127506256, -0.02621555328369
-0.25228545069695, -0.08928430080414, -0.00194204109721, -0.08280551433563, 1.49850833415985, -0.02752494812012
-0.2654125392437, -0.10151804238558, -0.00389137584716, -0.08311200141907, 1.49663496017456, -0.02873289585114
-0.27884668111801, -0.11485911905766, -0.0048603429459, -0.08359706401825, 1.49453926086426, -0.02959597110748
-0.29361924529076, -0.12812687456608, -0.00575654720888, -0.08410727977753, 1.49264490604401, -0.03031194210052
-0.3083658516407, -0.14187780022621, -0.00576095608994, -0.08452677726746, 1.49062919616699, -0.03096199035645
-0.32327136397362, -0.15679855644703, -0.00469593564048, -0.08494746685028, 1.48869156837463, -0.03168070316315
-0.33665928244591, -0.17107573151588, -0.00403727823868, -0.0853658914566, 1.48673462867737, -0.0324821472168
-0.34879449009895, -0.1859072893858, -0.00237421970814, -0.08571863174438, 1.48484516143799, -0.033327460289
-0.36095383763313, -0.20017704367638, -0.00055282848189, -0.08604609966278, 1.48309230804443, -0.03416264057159
-0.37138333916664, -0.21489369869232, 0.00118793384172, -0.08648371696472, 1.48129916191101, -0.03509068489075
-0.38131657242775, -0.22907918691635, 0.00361942243762, -0.08670246601105, 1.47940516471863, -0.03596234321594
-0.3903521001339, -0.24246622622013, 0.00519194826484, -0.08690774440765, 1.47761631011963, -0.03670191764832
-0.40050205588341, -0.25602704286575, 0.00751457316801, -0.08718633651733, 1.4759693145752, -0.03743159770966
-0.40940326452255, -0.269217222929, 0.01046532765031, -0.08746039867401, 1.4742283821106, -0.0381532907486
-0.41795617341995, -0.28116965293884, 0.0138332657516, -0.08781981468201, 1.47260499000549, -0.03886616230011
-0.42597964406013, -0.2930089533329, 0.01740222796798, -0.08825767040253, 1.4709792137146, -0.03962516784668
-0.43338492512703, -0.30395877361298, 0.02139893174171, -0.08873581886292, 1.46936464309692, -0.04036355018616
-0.441297352314, -0.31451931595802, 0.02502095326781, -0.08927071094513, 1.46790421009064, -0.04107809066772
-0.44841325283051, -0.32390210032463, 0.03000589087605, -0.08976221084595, 1.46630275249481, -0.04157984256744
-0.45598939061165, -0.33380502462387, 0.03435970470309, -0.09039402008057, 1.46485793590546, -0.0420970916748
-0.46370649337769, -0.34255313873291, 0.03757089003921, -0.09106850624084, 1.46363794803619, -0.04251027107239
-0.4707692861557, -0.35128936171532, 0.04366490244865, -0.09168148040771, 1.46235263347626, -0.04282450675964
-0.47739151120186, -0.35949915647507, 0.04639086872339, -0.09236752986908, 1.46145486831665, -0.04337346553802
-0.48295390605927, -0.36763966083527, 0.05054241791368, -0.09302020072937, 1.46046602725983, -0.04387438297272
-0.48725613951683, -0.37510842084885, 0.05538604035974, -0.0936450958252, 1.45950603485107, -0.04436922073364
-0.49113988876343, -0.38216519355774, 0.05904250219464, -0.09432947635651, 1.45863080024719, -0.04488635063171
-0.49461868405342, -0.38855561614037, 0.06386213749647, -0.09501671791077, 1.45771360397339, -0.04533195495605
-0.4984980225563, -0.39475077390671, 0.06826739013195, -0.09573221206665, 1.456827044487, -0.04578220844269
-0.50198221206665, -0.40027952194214, 0.07296688854694, -0.09646105766296, 1.4558938741684, -0.04616379737854
-0.50567132234573, -0.40522435307503, 0.07722902297974, -0.09721374511719, 1.45497632026672, -0.04649651050568
-0.51003015041351, -0.40989619493484, 0.08211402595043, -0.09789204597473, 1.45407712459564, -0.04673326015472
-0.51476436853409, -0.41435694694519, 0.08581538498402, -0.09866571426392, 1.45326328277588, -0.04702210426331
-0.51926523447037, -0.41861763596535, 0.09152656048536, -0.09932470321655, 1.45223236083984, -0.04708111286163
-0.52411252260208, -0.42220059037209, 0.09467131644487, -0.1000075340271, 1.45137417316437, -0.04714977741241
-0.52906674146652, -0.42651933431625, 0.0977077037096, -0.10079085826874, 1.45049953460693, -0.0472252368927
-0.53410446643829, -0.42981687188148, 0.09906712174416, -0.10151839256287, 1.4496808052063, -0.04720091819763
-0.53918612003326, -0.43325600028038, 0.10108704119921, -0.10221600532532, 1.44880306720734, -0.04714357852936
-0.54413855075836, -0.43660894036293, 0.10185779631138, -0.10292792320251, 1.44801211357117, -0.04710328578949
-0.54883050918579, -0.43983548879623, 0.10332475602627, -0.10357987880707, 1.44712936878204, -0.04702937602997
-0.55355149507523, -0.44190657138824, 0.10384975373745, -0.10416090488434, 1.44634163379669, -0.04688608646393
-0.55804365873337, -0.44424349069595, 0.1047125980258, -0.10480117797852, 1.44550013542175, -0.046670794487
-0.56244093179703, -0.44577842950821, 0.10320632904768, -0.10543441772461, 1.44478416442871, -0.04648280143738
-0.56680524349213, -0.44686532020569, 0.10307168215513, -0.10600709915161, 1.44400453567505, -0.04613065719604
-0.57112461328506, -0.44744002819061, 0.10223324596882, -0.10658264160156, 1.44329643249512, -0.045738697052
-0.57547640800476, -0.44693496823311, 0.099445566535, -0.10717928409576, 1.44275104999542, -0.04536211490631
-0.57979422807693, -0.44598519802094, 0.09797602146864, -0.10772705078125, 1.44215655326843, -0.04487013816833
-0.58358651399612, -0.44466528296471, 0.09663724899292, -0.10831129550934, 1.44158220291138, -0.04443359375
-0.58716589212418, -0.44194981455803, 0.09438952058554, -0.10889637470245, 1.44112682342529, -0.04398024082184
-0.5905060172081, -0.43890282511711, 0.0916301459074, -0.10949385166168, 1.4407354593277, -0.04352855682373
-0.59307253360748, -0.43457981944084, 0.09056927263737, -0.11010456085205, 1.44021558761597, -0.04288482666016
-0.59594357013702, -0.43087193369865, 0.087446577847, -0.11072182655334, 1.4398410320282, -0.04226768016815
-0.59803807735443, -0.42489436268806, 0.0838340818882, -0.11130309104919, 1.43952405452728, -0.04148399829865
-0.60031986236572, -0.4188891351223, 0.08050727844238, -0.11186194419861, 1.43926584720612, -0.04061377048492
-0.60200941562653, -0.41304591298103, 0.07695715874434, -0.11244118213654, 1.4389888048172, -0.03975701332092
-0.60354751348495, -0.40624189376831, 0.07398347556591, -0.11298012733459, 1.43873023986816, -0.03874635696411
-0.60501819849014, -0.39932882785797, 0.07004722952843, -0.11356389522552, 1.43858230113983, -0.03776168823242
-0.60596585273743, -0.39126950502396, 0.06588684022427, -0.11412131786346, 1.4384514093399, -0.03663802146912
-0.60745221376419, -0.38369292020798, 0.0627343505621, -0.11471450328827, 1.43835282325745, -0.03551280498505
