rot_x, rot_y, rot_z, pos_x, pos_y, pos_z
-0.23753833770752, 0.01518553774804, -0.06405755877495, 0.00556027889252, 1.50299978256226, 0.01208174228668
-0.23939217627048, 0.01668413169682, -0.06380017101765, 0.00551605224609, 1.50277137756348, 0.01189398765564
-0.24147027730942, 0.01844041235745, -0.06338632851839, 0.00551974773407, 1.50254845619202, 0.01172256469727
-0.24392549693584, 0.02043418958783, -0.06313345581293, 0.00549793243408, 1.50231301784515, 0.01153087615967
-0.24636474251747, 0.02252425067127, -0.0627108886838, 0.00547277927399, 1.50204837322235, 0.01133179664612
-0.24903146922588, 0.02479669265449, -0.06224540621042, 0.00542390346527, 1.50175166130066, 0.01114052534103
-0.25215670466423, 0.02722527831793, -0.06164567917585, 0.00536847114563, 1.50150370597839, 0.01091372966766
-0.25528499484062, 0.02996076084673, -0.06014350801706, 0.00530123710632, 1.5010712146759, 0.0106914639473
-0.2587995827198, 0.0324751958251, -0.05918082594872, 0.00517821311951, 1.50071322917938, 0.01044428348541
-0.26283931732178, 0.03545690700412, -0.0588201880455, 0.00499904155731, 1.50034153461456, 0.0101997256279
-0.26679471135139, 0.03867043554783, -0.0575768686831, 0.00486183166504, 1.49978375434875, 0.00998610258102
-0.27089029550552, 0.04162718355656, -0.05712387338281, 0.00459802150726, 1.49934768676758, 0.00970882177353
-0.27541241049767, 0.04541311785579, -0.05616326257586, 0.00441920757294, 1.49886906147003, 0.00947827100754
-0.27976059913635, 0.04874317348003, -0.05487682297826, 0.00413906574249, 1.49832725524902, 0.00917422771454
-0.28447508811951, 0.05289755016565, -0.05346501618624, 0.00391089916229, 1.49776005744934, 0.00891357660294
-0.28982189297676, 0.05660705640912, -0.05235929787159, 0.00356578826904, 1.49725639820099, 0.00858449935913
-0.29491657018661, 0.06085672602057, -0.05108749493957, 0.00323569774628, 1.49669313430786, 0.00828087329865
-0.29967710375786, 0.06483665108681, -0.04974334686995, 0.00281143188477, 1.49615454673767, 0.0079351067543
-0.30483546853065, 0.06943594664335, -0.0497227832675, 0.00232934951782, 1.49574053287506, 0.0075935125351
-0.31047660112381, 0.0741453319788, -0.04763841256499, 0.00185680389404, 1.49506855010986, 0.00728976726532
-0.31558725237846, 0.07883527874947, -0.04685518145561, 0.00132012367249, 1.49442636966705, 0.00695687532425
-0.32170948386192, 0.08407245576382, -0.04626848176122, 0.00065875053406, 1.49379324913025, 0.00662672519684
-0.32756239175797, 0.0898317694664, -0.04545043408871, -0.00001192092896, 1.49307382106781, 0.00634741783142
-0.33351874351501, 0.09593016654253, -0.04383055493236, -0.00070905685425, 1.49233424663544, 0.00611019134521
-0.33946818113327, 0.10231456160545, -0.04186904802918, -0.00154304504395, 1.49160778522491, 0.0058217048645
-0.34560835361481, 0.10976369678974, -0.04076066613197, -0.0024106502533, 1.49116373062134, 0.00551915168762
-0.35091763734818, 0.11689585447311, -0.03833127766848, -0.00326991081238, 1.4905424118042, 0.00518453121185
-0.35624015331268, 0.12502618134022, -0.03617157414556, -0.00416135787964, 1.48996031284332, 0.00487697124481
-0.36215394735336, 0.13325947523117, -0.03342632949352, -0.0050904750824, 1.48931753635406, 0.00461041927338
-0.36827048659325, 0.14228108525276, -0.0313362069428, -0.00604867935181, 1.48864412307739, 0.00437098741531
-0.37415158748627, 0.15203903615475, -0.02950931154191, -0.00712037086487, 1.48787438869476, 0.0041800737381
-0.38063368201256, 0.16260129213333, -0.02743321098387, -0.00821208953857, 1.48726427555084, 0.00402337312698
-0.38641747832298, 0.17310327291489, -0.02605039253831, -0.0094256401062, 1.48668313026428, 0.00382453203201
-0.39173725247383, 0.18452297151089, -0.02436437085271, -0.01066541671753, 1.48607468605042, 0.00365972518921
-0.39716905355453, 0.19627298414707, -0.02287456206977, -0.01195764541626, 1.4854964017868, 0.00358760356903
-0.40226575732231, 0.20876252651215, -0.02212229184806, -0.01330995559692, 1.48492014408112, 0.003533244133
-0.40710073709488, 0.22167490422726, -0.02163268812001, -0.01469898223877, 1.4842814207077, 0.00353348255157
-0.41310805082321, 0.23461326956749, -0.02094577997923, -0.01605653762817, 1.48377978801727, 0.00349354743958
-0.41807380318642, 0.24882066249847, -0.01967908628285, -0.01730012893677, 1.48309791088104, 0.00348770618439
-0.42313626408577, 0.26269274950027, -0.01738511770964, -0.01865458488464, 1.4824184179306, 0.00347781181335
-0.42795237898827, 0.27804553508759, -0.01719958335161, -0.02010798454285, 1.48190438747406, 0.0034282207489
-0.43273523449898, 0.29337626695633, -0.01665911637247, -0.0216326713562, 1.48133194446564, 0.00340867042542
-0.43707054853439, 0.30979734659195, -0.01684616692364, -0.02321267127991, 1.48078227043152, 0.00338751077652
-0.4416076540947, 0.32688274979591, -0.01695167832077, -0.02472186088562, 1.48019731044769, 0.00343441963196
-0.44608104228973, 0.34452992677689, -0.01739661209285, -0.02627658843994, 1.47951757907867, 0.00352263450623
-0.45105016231537, 0.36246564984322, -0.01797563396394, -0.02791714668274, 1.478799700737, 0.00361561775208
