lv_x, lv_y, lv_z, av_x, av_y, av_z, pos_x, pos_y, pos_z,imu_pos_x, imu_pos_y, imu_pos_z, imu_rot_x, imu_rot_y, imu_rot_z,lh_pos_x, lh_pos_y, lh_pos_z, lh_rot_x, lh_rot_y, lh_rot_z,rh_pos_x, rh_pos_y, rh_pos_z, rh_rot_x, rh_rot_y, rh_rot_z,lh_thumb_x, lh_thumb_y, lh_thumb_z,lh_index_x, lh_index_y, lh_index_z,lh_middle_x, lh_middle_y, lh_middle_z,lh_ring_x, lh_ring_y, lh_ring_z,lh_little_x, lh_little_y, lh_little_z,rh_thumb_x, rh_thumb_y, rh_thumb_z,rh_index_x, rh_index_y, rh_index_z,rh_middle_x, rh_middle_y, rh_middle_z,rh_ring_x, rh_ring_y, rh_ring_z,rh_little_x, rh_little_y, rh_little_z
0.00000022995663, 0, 0, 0, 0, 0, -0.00187962129712, -0.00521242618561, -0.00346648693085, -0.26033449172974, 1.42497134208679, -0.18731904029846, -0.77921533584595, -0.59321808815002, 0.24051207304001, -0.25578457117081, 0.72657907009125, 0.66423964500427, 0.32913184165955, 2.46707510948181, -3.01556277275085, 0.03912132978439, 0.86516332626343, -0.36239695549011, 0.61979824304581, -1.89202845096588, 1.82077860832214, -0.24922402203083, 0.69453150033951, 0.79961174726486, -0.13462015986443, 0.70103651285172, 0.79656994342804, -0.10990503430367, 0.69476842880249, 0.78208202123642, -0.10561533272266, 0.67990517616272, 0.7526683807373, -0.11921808123589, 0.67148268222809, 0.72370010614395, -0.00571719929576, 0.74924516677856, -0.29956248402596, 0.10266809910536, 0.71488302946091, -0.28351604938507, 0.13002839684486, 0.722207903862, -0.27591454982758, 0.14265668392181, 0.75181156396866, -0.26763045787811, 0.1392038911581, 0.78469681739807, -0.26896151900291
-0.2253589630127, 0.19256828725338, -0.41610714793205, 0.78074496984482, 0.05133225768805, -0.32979306578636, -0.00187962129712, -0.00521242618561, -0.00346648693085, -0.26065093278885, 1.424889087677, -0.18678772449493, -0.77877229452133, -0.58903115987778, 0.23911410570145, -0.25578457117081, 0.72657907009125, 0.66423964500427, 0.32913184165955, 2.46707510948181, -3.01556277275085, 0.03779566287994, 0.86492615938187, -0.36401987075806, 0.62342131137848, -1.90086829662323, 1.80185306072235, -0.24922402203083, 0.69453150033951, 0.79961174726486, -0.13462015986443, 0.70103651285172, 0.79656994342804, -0.10990503430367, 0.69476842880249, 0.78208202123642, -0.10561533272266, 0.67990517616272, 0.7526683807373, -0.11921808123589, 0.67148268222809, 0.72370010614395, -0.00593388080597, 0.74780476093292, -0.3026522397995, 0.10276985168457, 0.71413880586624, -0.28729897737503, 0.13008505105972, 0.72158980369568, -0.27965798974037, 0.14248450100422, 0.75118440389633, -0.27100402116776, 0.13875462114811, 0.78405451774597, -0.27188611030579
-0.28822299838066, 0.31929013133049, -0.56079268455505, 0.45290592312813, 0.02090799063444, -0.16700860857964, -0.00428147986531, -0.00255167484283, -0.00813975930214, -0.2611203789711, 1.42490291595459, -0.18572235107422, -0.77841395139694, -0.57996731996536, 0.23677870631218, -0.25578457117081, 0.72657907009125, 0.66423964500427, 0.32913184165955, 2.46707510948181, -3.01556277275085, 0.03574812412262, 0.86726188659668, -0.36667323112488, 0.64414328336716, -1.93421876430511, 1.73523807525635, -0.24922402203083, 0.69453150033951, 0.79961174726486, -0.13462015986443, 0.70103651285172, 0.79656994342804, -0.10990503430367, 0.69476842880249, 0.78208202123642, -0.10561533272266, 0.67990517616272, 0.7526683807373, -0.11921808123589, 0.67148268222809, 0.72370010614395, -0.00312459468842, 0.74602252244949, -0.31023207306862, 0.10687083750963, 0.71586000919342, -0.29693379998207, 0.1339390873909, 0.724001288414, -0.28912022709846, 0.14527761936188, 0.75364124774933, -0.27925178408623, 0.14030949771404, 0.78635406494141, -0.27868241071701
-0.20383915305138, 0.22653578221798, -0.39813277125359, 0.36177864670753, 0.09156255424023, -0.07026863843203, -0.00598013959825, -0.00066387653351, -0.01145753264427, -0.2614107131958, 1.42500770092011, -0.18472743034363, -0.77773404121399, -0.57128638029099, 0.23533776402473, -0.25578457117081, 0.72657907009125, 0.66423964500427, 0.32913184165955, 2.46707510948181, -3.01556277275085, 0.03386771678925, 0.86811780929565, -0.369185090065, 0.65247505903244, -1.95189905166626, 1.70057356357574, -0.24922402203083, 0.69453150033951, 0.79961174726486, -0.13462015986443, 0.70103651285172, 0.79656994342804, -0.10990503430367, 0.69476842880249, 0.78208202123642, -0.10561533272266, 0.67990517616272, 0.7526683807373, -0.11921808123589, 0.67148268222809, 0.72370010614395, -0.0026491433382, 0.74495536088943, -0.31539645791054, 0.10791022330523, 0.71646672487259, -0.30312290787697, 0.13485635817051, 0.72491037845612, -0.29520884156227, 0.14570041000843, 0.7545166015625, -0.28470373153687, 0.14015373587608, 0.78711420297623, -0.2833756506443
-0.37013879418373, 0.51135063171387, -0.55229187011719, 0.67350804805756, 0.10710712522268, -0.12472522258759, -0.00906462967396, 0.00359737873077, -0.01605996489525, -0.26144224405289, 1.4253123998642, -0.18377375602722, -0.77656847238541, -0.56134605407715, 0.23372213542461, -0.25578457117081, 0.72657907009125, 0.66423964500427, 0.32913184165955, 2.46707510948181, -3.01556277275085, 0.03008395433426, 0.87493050098419, -0.37109065055847, 0.66207897663116, -1.97393131256104, 1.65851032733917, -0.24922402203083, 0.69453150033951, 0.79961174726486, -0.13462015986443, 0.70103651285172, 0.79656994342804, -0.10990503430367, 0.69476842880249, 0.78208202123642, -0.10561533272266, 0.67990517616272, 0.7526683807373, -0.11921808123589, 0.67148268222809, 0.72370010614395, -0.00355762988329, 0.74959629774094, -0.32054105401039, 0.10763758420944, 0.72318559885025, -0.30941838026047, 0.13442668318748, 0.73199331760406, -0.3013691008091, 0.14467188715935, 0.76153218746185, -0.29010114073753, 0.13842950761318, 0.79395425319672, -0.28787022829056
-0.26078313589096, 0.36595341563225, -0.40127989649773, 0.88137632608414, 0.31314438581467, -0.06342205405235, -0.01123782247305, 0.00664699077606, -0.01940396428108, -0.26134133338928, 1.4256626367569, -0.18298101425171, -0.77362328767776, -0.55019736289978, 0.23258943855762, -0.25578457117081, 0.72657907009125, 0.66423964500427, 0.32913184165955, 2.46707510948181, -3.01556277275085, 0.02661848068237, 0.88084381818771, -0.37347960472107, 0.67052519321442, -1.9997341632843, 1.60962355136871, -0.24922402203083, 0.69453150033951, 0.79961174726486, -0.13462015986443, 0.70103651285172, 0.79656994342804, -0.10990503430367, 0.69476842880249, 0.78208202123642, -0.10561533272266, 0.67990517616272, 0.7526683807373, -0.11921808123589, 0.67148268222809, 0.72370010614395, -0.00386676937342, 0.75322079658508, -0.32680314779282, 0.10796267539263, 0.72907114028931, -0.31697550415993, 0.13457864522934, 0.73824167251587, -0.30875882506371, 0.14419022202492, 0.76763963699341, -0.29659932851791, 0.1372087597847, 0.79982036352158, -0.29331389069557
-0.4393422305584, 0.67494386434555, -0.60268872976303, 2.00720477104187, 0.85428982973099, -0.08145529776812, -0.01489900797606, 0.01227152347565, -0.02442637085915, -0.26107102632523, 1.42611312866211, -0.18236994743347, -0.76983851194382, -0.53752189874649, 0.23081083595753, -0.25578457117081, 0.72657907009125, 0.66423964500427, 0.32913184165955, 2.46707510948181, -3.01556277275085, 0.02410507202148, 0.88935720920563, -0.37640869617462, 0.67731481790543, -2.00974655151367, 1.58204865455627, -0.24922402203083, 0.69453150033951, 0.79961174726486, -0.13462015986443, 0.70103651285172, 0.79656994342804, -0.10990503430367, 0.69476842880249, 0.78208202123642, -0.10561533272266, 0.67990517616272, 0.7526683807373, -0.11921808123589, 0.67148268222809, 0.72370010614395, -0.00409959256649, 0.76052439212799, -0.33166188001633, 0.10815201699734, 0.73792588710785, -0.3230307996273, 0.13468538224697, 0.74736398458481, -0.31485003232956, 0.14393901824951, 0.77669900655746, -0.30226814746857, 0.13649483025074, 0.80871015787125, -0.29839491844177
-0.31854382157326, 0.49570795893669, -0.4622697532177, 2.57361316680908, 1.33443355560303, -0.02084446884692, -0.01755353994668, 0.01640242338181, -0.02827861905098, -0.26055407524109, 1.42674779891968, -0.18196296691895, -0.76488780975342, -0.52352946996689, 0.22563727200031, -0.25578457117081, 0.72657907009125, 0.66423964500427, 0.32913184165955, 2.46707510948181, -3.01556277275085, 0.02168333530426, 0.89534825086594, -0.37926173210144, 0.68091785907745, -2.01668238639832, 1.56314396858215, -0.24922402203083, 0.69453150033951, 0.79961174726486, -0.13462015986443, 0.70103651285172, 0.79656994342804, -0.10990503430367, 0.69476842880249, 0.78208202123642, -0.10561533272266, 0.67990517616272, 0.7526683807373, -0.11921808123589, 0.67148268222809, 0.72370010614395, -0.0050691626966, 0.76573514938354, -0.33589780330658, 0.1074343174696, 0.74411362409592, -0.32808151841164, 0.13391710817814, 0.75370901823044, -0.31991985440254, 0.14295366406441, 0.7829817533493, -0.30703872442245, 0.13522435724735, 0.81487250328064, -0.30275255441666
-0.50473541021347, 0.74889415502548, -0.5864023566246, 2.06522822380066, 1.53407883644104, 0.0274152122438, -0.02175966836512, 0.02264320850372, -0.03316530585289, -0.25953698158264, 1.42731606960297, -0.18151116371155, -0.75873875617981, -0.50831383466721, 0.22073711454868, -0.25578457117081, 0.72657907009125, 0.66423964500427, 0.32913184165955, 2.46707510948181, -3.01556277275085, 0.0195397734642, 0.90340042114258, -0.38332462310791, 0.68236750364304, -2.01420545578003, 1.54746067523956, -0.24922402203083, 0.69453150033951, 0.79961174726486, -0.13462015986443, 0.70103651285172, 0.79656994342804, -0.10990503430367, 0.69476842880249, 0.78208202123642, -0.10561533272266, 0.67990517616272, 0.7526683807373, -0.11921808123589, 0.67148268222809, 0.72370010614395, -0.00583250075579, 0.77317225933075, -0.34098601341248, 0.10689699649811, 0.75221538543701, -0.33478236198425, 0.13341611623764, 0.76190078258514, -0.32684820890427, 0.1424216479063, 0.79109805822372, -0.31377536058426, 0.13453948497772, 0.82289099693298, -0.30906254053116
-0.329843968153, 0.47080275416374, -0.3619336783886, 1.3905907869339, 1.31098687648773, 0.02350744232535, -0.02450836822391, 0.02656656503677, -0.03618142008781, -0.25830584764481, 1.42799341678619, -0.18114936351776, -0.75390243530273, -0.49390849471092, 0.21617577970028, -0.25578457117081, 0.72657907009125, 0.66423964500427, 0.32913184165955, 2.46707510948181, -3.01556277275085, 0.01705700159073, 0.90954828262329, -0.38692045211792, 0.68296939134598, -2.01186323165894, 1.52855777740479, -0.24922402203083, 0.69453150033951, 0.79961174726486, -0.13462015986443, 0.70103651285172, 0.79656994342804, -0.10990503430367, 0.69476842880249, 0.78208202123642, -0.10561533272266, 0.67990517616272, 0.7526683807373, -0.11921808123589, 0.67148268222809, 0.72370010614395, -0.00683009251952, 0.77861052751541, -0.3459278345108, 0.10611507296562, 0.75835490226746, -0.34160193800926, 0.13267928361893, 0.76811981201172, -0.33392009139061, 0.14167432487011, 0.79720693826675, -0.3205968439579, 0.13364669680595, 0.82888096570969, -0.31535801291466
