lv_x, lv_y, lv_z, av_x, av_y, av_z, pos_x, pos_y, pos_z,imu_pos_x, imu_pos_y, imu_pos_z, imu_rot_x, imu_rot_y, imu_rot_z,lh_pos_x, lh_pos_y, lh_pos_z, lh_rot_x, lh_rot_y, lh_rot_z,rh_pos_x, rh_pos_y, rh_pos_z, rh_rot_x, rh_rot_y, rh_rot_z,lh_thumb_x, lh_thumb_y, lh_thumb_z,lh_index_x, lh_index_y, lh_index_z,lh_middle_x, lh_middle_y, lh_middle_z,lh_ring_x, lh_ring_y, lh_ring_z,lh_little_x, lh_little_y, lh_little_z,rh_thumb_x, rh_thumb_y, rh_thumb_z,rh_index_x, rh_index_y, rh_index_z,rh_middle_x, rh_middle_y, rh_middle_z,rh_ring_x, rh_ring_y, rh_ring_z,rh_little_x, rh_little_y, rh_little_z
-0.06918467581272, -0.09388446062803, 0.07821678370237, -0.35154619812965, 0.66798704862595, -0.01183679513633, -0.00218969397247, -0.00837624073029, 0.0012900531292, -0.02429267764091, 1.5115852355957, -0.04779744148254, -0.7436882853508, 0.21542413532734, -0.04879620298743, -0.19796061515808, 0.76188796758652, 0.29400861263275, 0.0646683126688, 0.41465187072754, 2.77737021446228, 0.04406145215034, 0.8668766617775, -0.32038831710815, -0.09250861406326, 1.98455262184143, -1.65183615684509, -0.33244007825851, 0.75394630432129, 0.25868290662766, -0.36117273569107, 0.81718492507935, 0.35012099146843, -0.35710337758064, 0.82262635231018, 0.37864917516708, -0.33609092235565, 0.80860668420792, 0.40024554729462, -0.30833172798157, 0.79107809066772, 0.40440657734871, 0.13122501969337, 0.97511285543442, -0.31127142906189, 0.04354512691498, 1.04805839061737, -0.32456836104393, 0.01590148918331, 1.05496966838837, -0.31763398647308, -0.00595322996378, 1.03883016109467, -0.29849329590797, -0.01459501683712, 1.01005876064301, -0.28461319208145
-0.19338278472424, -0.09320496767759, 0.07646083086729, -0.62806397676468, 0.83051699399948, -0.64774084091187, -0.00250432081521, -0.00876474380493, 0.00133743882179, -0.023318618536, 1.51168274879456, -0.04896759986877, -0.74376654624939, 0.21731865406036, -0.05004021897912, -0.19706583023071, 0.76231664419174, 0.29181671142578, 0.0683613717556, 0.41693031787872, 2.77736711502075, 0.04403927922249, 0.86665880680084, -0.32059669494629, -0.09271684288979, 1.98773753643036, -1.65318584442139, -0.3316370844841, 0.75469487905502, 0.25677126646042, -0.36006677150726, 0.81766700744629, 0.348487585783, -0.35592436790466, 0.82300585508347, 0.37702459096909, -0.33488380908966, 0.80888199806213, 0.39852553606033, -0.30714154243469, 0.79129809141159, 0.40256407856941, 0.13115078210831, 0.97496908903122, -0.3118704855442, 0.0433770827949, 1.04783523082733, -0.32498249411583, 0.01574972644448, 1.0547342300415, -0.31797143816948, -0.00603446364403, 1.03860068321228, -0.29874551296234, -0.01461260393262, 1.00983893871307, -0.28480610251427
-0.03775521740317, -0.04662036523223, 0.00568628264591, -0.13576065003872, 0.363121509552, 0.08738109469414, -0.00232095271349, -0.00883656740189, 0.00080150365829, -0.02231162786484, 1.51182687282562, -0.05009889602661, -0.74450707435608, 0.22011747956276, -0.05181379616261, -0.19632291793823, 0.76278030872345, 0.28947615623474, 0.07233393192291, 0.4199213385582, 2.77771401405334, 0.04416024684906, 0.8665127158165, -0.32104635238647, -0.09631603211164, 1.98977541923523, -1.65276837348938, -0.3310073018074, 0.7554646730423, 0.25480192899704, -0.35908290743828, 0.81812703609467, 0.34683892130852, -0.35484892129898, 0.82335287332535, 0.37538343667984, -0.33376318216324, 0.80912083387375, 0.396768450737, -0.3060320019722, 0.79148602485657, 0.40065827965736, 0.1309514939785, 0.97507828474045, -0.31230115890503, 0.04292388260365, 1.04769384860992, -0.3250966668129, 0.01528978906572, 1.05449378490448, -0.31801563501358, -0.00640393793583, 1.03825700283051, -0.29877433180809, -0.014863319695, 1.00944292545319, -0.28487020730972
0.02200417034328, -0.00861883163452, -0.06431221961975, 0.21995201706886, 0.25341355800629, 0.37613046169281, -0.00298134423792, -0.00790446996689, 0.00017467141151, -0.02136567234993, 1.51189851760864, -0.05121374130249, -0.74501782655716, 0.22259542346001, -0.05332482233644, -0.19558441638947, 0.76323306560516, 0.28715395927429, 0.07572389394045, 0.42276099324226, 2.7781081199646, 0.04424643516541, 0.86689120531082, -0.32150679826736, -0.09698216617107, 1.99466145038605, -1.64845883846283, -0.33037310838699, 0.75616818666458, 0.25283500552177, -0.35812538862228, 0.81855928897858, 0.34515392780304, -0.35380586981773, 0.82368779182434, 0.37370327115059, -0.33267486095428, 0.80936467647552, 0.39498248696327, -0.3049510717392, 0.79168885946274, 0.39873695373535, 0.13120846450329, 0.97532051801682, -0.31276798248291, 0.04319840669632, 1.04808902740479, -0.32479247450829, 0.01561012119055, 1.05489063262939, -0.31753659248352, -0.00600012391806, 1.03859806060791, -0.29824855923653, -0.01441906020045, 1.00973558425903, -0.28442046046257
-0.07924697548151, 0.11185168474913, -0.07521986216307, 0.49851557612419, 0.63137084245682, -0.13741652667522, -0.00433004461229, -0.00566446781158, -0.00131943821907, -0.02047398686409, 1.51200759410858, -0.05231964588165, -0.74581670761108, 0.22515150904655, -0.05552626028657, -0.19486558437347, 0.76365810632706, 0.28485858440399, 0.07909502089024, 0.42426061630249, 2.77805924415588, 0.04414534568787, 0.86760896444321, -0.32225382328033, -0.09732280671597, 2.00018501281738, -1.6366091966629, -0.3297156393528, 0.75689053535461, 0.25072121620178, -0.3572399020195, 0.81903886795044, 0.34327182173729, -0.35287019610405, 0.82407402992249, 0.37183013558388, -0.33172777295113, 0.80965578556061, 0.39303368330002, -0.30402374267578, 0.79192906618118, 0.39669242501259, 0.13166210055351, 0.97554129362106, -0.3129203915596, 0.0439101755619, 1.04883468151093, -0.32356405258179, 0.016402348876, 1.05568182468414, -0.31605008244514, -0.00515401363373, 1.03927826881409, -0.29679587483406, -0.0136137008667, 1.01030540466309, -0.28322598338127
-0.16184403002262, 0.26880025863647, -0.179293140769, 1.30739665031433, 0.80426806211472, -0.54879331588745, -0.00553871318698, -0.00268757343292, -0.00356629490852, -0.01951739192009, 1.51208627223969, -0.05340576171875, -0.74624884128571, 0.22785225510597, -0.0571119710803, -0.19410294294357, 0.76406395435333, 0.28264713287354, 0.08256628364325, 0.42530512809753, 2.77791213989258, 0.04391333460808, 0.86857718229294, -0.32329607009888, -0.09599956870079, 2.00067043304443, -1.62105333805084, -0.32899928092957, 0.75761306285858, 0.2486317306757, -0.35632863640785, 0.81951683759689, 0.34140372276306, -0.35192096233368, 0.82445651292801, 0.369972884655, -0.33077883720398, 0.80993956327438, 0.39110922813416, -0.30309873819351, 0.79215830564499, 0.39468362927437, 0.13227275013924, 0.97570168972015, -0.31268301606178, 0.04506480321288, 1.04980063438416, -0.32215610146523, 0.01762486994267, 1.05675530433655, -0.31449419260025, -0.0040192976594, 1.04025781154633, -0.29541957378387, -0.01267455145717, 1.01116943359375, -0.28222534060478
-0.14504021406174, 0.35722729563713, -0.26962280273438, 1.62507009506226, 0.23935867846012, -0.91923803091049, -0.00620444305241, -0.00008863210678, -0.00564935803413, -0.01863607764244, 1.51219606399536, -0.05454730987549, -0.74678367376328, 0.22994846105576, -0.05846111476421, -0.19338971376419, 0.76447331905365, 0.28038477897644, 0.08595695346594, 0.42535614967346, 2.77794981002808, 0.04372462630272, 0.8696756362915, -0.32441014051437, -0.0931219086051, 1.99774813652039, -1.60947394371033, -0.32829633355141, 0.75831216573715, 0.24635626375675, -0.35553693771362, 0.81996494531631, 0.33932131528854, -0.35112118721008, 0.82480984926224, 0.36790546774864, -0.32999789714813, 0.81019848585129, 0.38899558782578, -0.30234196782112, 0.79236847162247, 0.39251339435577, 0.13285417854786, 0.97603887319565, -0.31264305114746, 0.04621459171176, 1.05086719989777, -0.32158333063126, 0.01881262473762, 1.0579537153244, -0.31390637159348, -0.00298850238323, 1.04144084453583, -0.29502481222153, -0.01188328117132, 1.01229619979858, -0.28211712837219
-0.07988757640123, 0.31187292933464, -0.24996756017208, 1.11463010311127, -0.2196886241436, -0.88875907659531, -0.00639989599586, 0.00249910354614, -0.00793606042862, -0.01771262288094, 1.51230108737946, -0.05571663379669, -0.74698334932327, 0.23233763873577, -0.05993130803108, -0.19271099567413, 0.76490265130997, 0.27808809280396, 0.08944595605135, 0.42449203133583, 2.77817153930664, 0.04358339309692, 0.87097811698914, -0.32574486732483, -0.09161464869976, 1.99319803714752, -1.59967613220215, -0.32759493589401, 0.75901985168457, 0.24392069876194, -0.35484164953232, 0.8204020857811, 0.33706283569336, -0.35044527053833, 0.82514804601669, 0.36566656827927, -0.32935875654221, 0.81044167280197, 0.38672739267349, -0.30172795057297, 0.79256600141525, 0.39021125435829, 0.13323989510536, 0.9767569899559, -0.31277477741241, 0.04703737050295, 1.0521240234375, -0.32140922546387, 0.01964592933655, 1.05929493904114, -0.31377321481705, -0.0023128092289, 1.04274487495422, -0.29510813951492, -0.01141148805618, 1.01354312896729, -0.28247448801994
-0.02345435135067, 0.31052824854851, -0.27440428733826, 0.98951345682144, -0.43649455904961, -0.64535242319107, -0.00552939251065, 0.00494796037674, -0.01054236292839, -0.01680120825768, 1.51238083839417, -0.05697274208069, -0.7465558052063, 0.23473434150219, -0.06185271963477, -0.19199472665787, 0.76532053947449, 0.27579820156097, 0.0927409902215, 0.42377290129662, 2.77821493148804, 0.04381546378136, 0.87235331535339, -0.32729828357697, -0.09413699805737, 1.98660945892334, -1.59168541431427, -0.32686144113541, 0.75971871614456, 0.24151593446732, -0.35409492254257, 0.82085514068604, 0.3348234295845, -0.34971299767494, 0.82550895214081, 0.36344450712204, -0.32866114377975, 0.81071120500565, 0.38447600603104, -0.30105644464493, 0.79278874397278, 0.38792577385902, 0.13349072635174, 0.97793507575989, -0.31292733550072, 0.04740875959396, 1.05345368385315, -0.32143977284431, 0.01997963897884, 1.06058728694916, -0.31390473246574, -0.00210298597813, 1.04390406608582, -0.29550623893738, -0.01130198687315, 1.01460731029511, -0.28316867351532
0.10446041077375, 0.29386278986931, -0.31275627017021, 0.99135291576385, -0.69832801818848, -0.11278186738491, -0.0051179304719, 0.00688111782074, -0.01245865225792, -0.01591143012047, 1.51247823238373, -0.05821561813354, -0.74602591991425, 0.23697634041309, -0.06344621628523, -0.19121652841568, 0.76574087142944, 0.27342486381531, 0.09624944627285, 0.42270222306252, 2.7782461643219, 0.04404300451279, 0.8735083937645, -0.32857406139374, -0.09667974710464, 1.98460757732391, -1.58595061302185, -0.32605409622192, 0.7604398727417, 0.23898032307625, -0.35330164432526, 0.82131487131119, 0.33245450258255, -0.34894397854805, 0.82587051391602, 0.36109507083893, -0.32793563604355, 0.81097561120987, 0.38210147619247, -0.30035996437073, 0.79300308227539, 0.3855232000351, 0.13369396328926, 0.97900021076202, -0.31341308355331, 0.047622166574, 1.05456864833832, -0.32157868146896, 0.02018189243972, 1.06165444850922, -0.31403914093971, -0.00192696601152, 1.04485607147217, -0.29577744007111, -0.01114300638437, 1.01548266410828, -0.28363659977913
