rot_x, rot_y, rot_z, pos_x, pos_y, pos_z
-0.54436767101288, 0.26518392562866, 0.0547749735415, -0.05182361602783, 1.55185115337372, -0.01871609687805
-0.55370599031448, 0.26250541210175, 0.05602519214153, -0.05237251520157, 1.55022096633911, -0.01872420310974
-0.56351554393768, 0.25918799638748, 0.05729403346777, -0.05304926633835, 1.54855597019196, -0.01877331733704
-0.57480382919312, 0.256476521492, 0.05876069888473, -0.05366581678391, 1.54690957069397, -0.01875114440918
-0.58721494674683, 0.25313013792038, 0.06206013634801, -0.0543857216835, 1.54519617557526, -0.01867651939392
-0.5986288189888, 0.24962468445301, 0.06496851146221, -0.05522459745407, 1.54325366020203, -0.01864218711853
-0.60953831672668, 0.24705041944981, 0.06736304610968, -0.05605131387711, 1.54122960567474, -0.01865124702454
-0.62067425251007, 0.24419328570366, 0.0703234449029, -0.05705946683884, 1.53909468650818, -0.01873183250427
-0.63049703836441, 0.24132984876633, 0.0732077434659, -0.05814582109451, 1.53681397438049, -0.01877045631409
-0.6405291557312, 0.23919335007668, 0.07548882067204, -0.05933862924576, 1.53461372852325, -0.01882219314575
-0.65094786882401, 0.23688168823719, 0.07822650671005, -0.06060361862183, 1.53233003616333, -0.01882243156433
-0.66121232509613, 0.23414368927479, 0.08257497102022, -0.06185376644135, 1.52969765663147, -0.01854062080383
-0.67372983694077, 0.23176200687885, 0.08532935380936, -0.06310135126114, 1.52730190753937, -0.01813769340515
-0.68590915203094, 0.2285927683115, 0.09011693298817, -0.06425350904465, 1.52467560768127, -0.01757788658142
-0.69947493076324, 0.22465731203556, 0.09349746257067, -0.06562811136246, 1.52232396602631, -0.01714777946472
-0.71501165628433, 0.21940726041794, 0.09880263358355, -0.06691473722458, 1.51984763145447, -0.01655554771423
-0.72846800088882, 0.21435850858688, 0.1050750464201, -0.06819623708725, 1.51716792583466, -0.01599264144897
-0.74118721485138, 0.20904035866261, 0.11176273971796, -0.06951820850372, 1.51442384719849, -0.01553583145142
-0.75320756435394, 0.20385235548019, 0.11801119893789, -0.07092130184174, 1.51167774200439, -0.01518034934998
-0.76296198368073, 0.1983525454998, 0.12519523501396, -0.07230842113495, 1.50886189937592, -0.01488876342773
-0.77247732877731, 0.1930175870657, 0.13194318115711, -0.07370048761368, 1.50614583492279, -0.01445055007935
-0.78009390830994, 0.18848305940628, 0.13894346356392, -0.0748969912529, 1.50373840332031, -0.01371598243713
-0.78882396221161, 0.1829871237278, 0.14737336337566, -0.07614934444427, 1.5013689994812, -0.01277303695679
-0.79767006635666, 0.17786136269569, 0.15712837874889, -0.07719165086746, 1.49943852424622, -0.01149725914001
-0.80674570798874, 0.17322354018688, 0.1673559397459, -0.07815629243851, 1.49750173091888, -0.01007413864136
-0.81562858819962, 0.16850198805332, 0.17741982638836, -0.07915651798248, 1.49557626247406, -0.00854253768921
-0.82470947504044, 0.16483879089355, 0.18628989160061, -0.08017128705978, 1.49393594264984, -0.00697898864746
-0.83393150568008, 0.16137391328812, 0.19630506634712, -0.08104604482651, 1.49231588840485, -0.00533199310303
-0.84205514192581, 0.15899552404881, 0.20685592293739, -0.08181470632553, 1.4908162355423, -0.00355744361877
-0.84920734167099, 0.15687696635723, 0.21474467217922, -0.08275961875916, 1.48946511745453, -0.00188136100769
-0.85366195440292, 0.15649822354317, 0.22098495066166, -0.08362680673599, 1.48820781707764, -0.00016975402832
-0.8578045964241, 0.15539149940014, 0.22729025781155, -0.08439248800278, 1.48694777488709, 0.00156617164612
-0.85994452238083, 0.15524719655514, 0.23204281926155, -0.08501869440079, 1.48577415943146, 0.00345253944397
-0.86227887868881, 0.15498523414135, 0.23571869730949, -0.08566129207611, 1.48475027084351, 0.0053608417511
-0.86399310827255, 0.15402357280254, 0.24124328792095, -0.08615750074387, 1.48358285427094, 0.00748133659363
-0.86588400602341, 0.15259465575218, 0.24728442728519, -0.08655804395676, 1.48257637023926, 0.00988459587097
-0.86841207742691, 0.15136767923832, 0.25476771593094, -0.08678394556046, 1.4816198348999, 0.01256513595581
-0.8718004822731, 0.14964319765568, 0.2625786960125, -0.08709019422531, 1.48071026802063, 0.01532101631165
-0.87629377841949, 0.14934948086739, 0.26845815777779, -0.08729618787766, 1.47997558116913, 0.0183379650116
-0.88059449195862, 0.14813855290413, 0.27566370368004, -0.08741241693497, 1.4791944026947, 0.02153325080872
-0.88518047332764, 0.14860345423222, 0.28019794821739, -0.08744078874588, 1.47864091396332, 0.02487850189209
-0.8899958729744, 0.14799651503563, 0.2861265540123, -0.08737629652023, 1.47813081741333, 0.02828168869019
-0.89383155107498, 0.14783355593681, 0.29110270738602, -0.08729976415634, 1.47775065898895, 0.03177261352539
-0.89595353603363, 0.14889737963676, 0.29505297541618, -0.08711761236191, 1.47744846343994, 0.03538656234741
-0.89689558744431, 0.15133939683437, 0.29805481433868, -0.08690637350082, 1.47731244564056, 0.03902077674866
-0.89537703990936, 0.15514251589775, 0.29940167069435, -0.08665722608566, 1.47706937789917, 0.04263806343079
-0.89430904388428, 0.15886741876602, 0.30161467194557, -0.08640140295029, 1.4769184589386, 0.04629349708557
-0.8918371796608, 0.16451853513718, 0.30264633893967, -0.08611017465591, 1.47684299945831, 0.0501024723053
-0.88987213373184, 0.17046655714512, 0.30310752987862, -0.08583945035934, 1.47684073448181, 0.05391144752502
-0.88710582256317, 0.17887149751186, 0.30295947194099, -0.08542621135712, 1.47676229476929, 0.05784511566162
-0.88492518663406, 0.1866690069437, 0.30299910902977, -0.08504062891006, 1.47671508789063, 0.06182479858398
-0.88333249092102, 0.19338327646255, 0.30421793460846, -0.08454477787018, 1.47664153575897, 0.06587839126587
-0.87950521707535, 0.20293655991554, 0.3036932349205, -0.08394283056259, 1.47633194923401, 0.07008767127991
-0.87694203853607, 0.21126282215118, 0.30305776000023, -0.08336240053177, 1.47608196735382, 0.07425475120544
-0.87435460090637, 0.2204724252224, 0.30105647444725, -0.08272057771683, 1.47588038444519, 0.07844758033752
-0.87102156877518, 0.23069621622562, 0.2976653277874, -0.08203822374344, 1.47577810287476, 0.08260059356689
-0.86802738904953, 0.24042081832886, 0.29587495326996, -0.08121240139008, 1.47555005550385, 0.08682370185852
-0.86592680215836, 0.25133088231087, 0.29328411817551, -0.08019757270813, 1.47547042369843, 0.09104371070862
-0.86376994848251, 0.26099190115929, 0.29058563709259, -0.07925415039063, 1.4752676486969, 0.09535813331604
-0.86154508590698, 0.27088463306427, 0.28814449906349, -0.07793927192688, 1.47496616840363, 0.09981203079224
-0.85931605100632, 0.28066220879555, 0.28528565168381, -0.07656502723694, 1.47458386421204, 0.10428595542908
-0.85761511325836, 0.29103773832321, 0.28258258104324, -0.07496422529221, 1.47421181201935, 0.10876297950745
-0.85635340213776, 0.30101549625397, 0.28050616383553, -0.07323879003525, 1.47389197349548, 0.113276720047
-0.85595792531967, 0.30915495753288, 0.2814277112484, -0.07145023345947, 1.47350442409515, 0.11786365509033
-0.85519754886627, 0.32151597738266, 0.27833691239357, -0.06941801309586, 1.47337055206299, 0.12237191200256
-0.85651862621307, 0.33391240239143, 0.27673542499542, -0.06730097532272, 1.47346091270447, 0.1268310546875
-0.85671472549438, 0.34539821743965, 0.27386984229088, -0.06536984443665, 1.47340416908264, 0.13139533996582
-0.8613173365593, 0.35734418034554, 0.27354970574379, -0.06313592195511, 1.47344851493835, 0.13588809967041
-0.86175084114075, 0.37064450979233, 0.26774355769157, -0.06072604656219, 1.47363972663879, 0.14030933380127
-0.86386454105377, 0.38117057085037, 0.26394987106323, -0.05840522050858, 1.47377896308899, 0.1444833278656
-0.86392450332642, 0.39074656367302, 0.25963053107262, -0.05591893196106, 1.47367405891418, 0.14853715896606
-0.86222475767136, 0.39936044812202, 0.25491705536842, -0.05334037542343, 1.4737890958786, 0.1523277759552
-0.86045849323273, 0.40736716985703, 0.24963304400444, -0.05094647407532, 1.47401332855225, 0.15600681304932
-0.85770869255066, 0.41527554392815, 0.24387638270855, -0.04846286773682, 1.47425127029419, 0.1595299243927
-0.85618096590042, 0.42255955934525, 0.23712067306042, -0.04620826244354, 1.47478723526001, 0.16290831565857
-0.854716360569, 0.43021562695503, 0.23017643392086, -0.04367613792419, 1.47561824321747, 0.166179895401
-0.85293257236481, 0.43735018372536, 0.22356067597866, -0.04112654924393, 1.47631883621216, 0.16943216323853
-0.85041809082031, 0.44411462545395, 0.2150596678257, -0.03838264942169, 1.4769299030304, 0.17246627807617
-0.84811216592789, 0.4506553709507, 0.20586657524109, -0.03555601835251, 1.47747468948364, 0.17542123794556
-0.84579294919968, 0.45518094301224, 0.1993218511343, -0.03264391422272, 1.47776865959167, 0.17829585075378
-0.84528255462646, 0.45958581566811, 0.19280977547169, -0.02991366386414, 1.47812211513519, 0.18094515800476
-0.84599322080612, 0.46500930190086, 0.18556691706181, -0.02723890542984, 1.4783353805542, 0.18368005752563
-0.84811866283417, 0.469407081604, 0.17156897485256, -0.0252673625946, 1.47897398471832, 0.18632531166077
-0.84624421596527, 0.47298446297646, 0.16048902273178, -0.02336555719376, 1.47855424880981, 0.1888120174408
-0.8388540148735, 0.47661629319191, 0.15420247614384, -0.02155101299286, 1.47764325141907, 0.19108057022095
-0.83077901601791, 0.48206490278244, 0.15732602775097, -0.01925474405289, 1.47675943374634, 0.1931676864624
-0.83154231309891, 0.48815375566483, 0.15663883090019, -0.01742058992386, 1.47719216346741, 0.19501399993896
-0.83149081468582, 0.49045938253403, 0.15426076948643, -0.01591742038727, 1.47720658779144, 0.19755291938782
-0.83039444684982, 0.4927484691143, 0.14874179661274, -0.01427245140076, 1.47641575336456, 0.20027947425842
-0.82858574390411, 0.49464809894562, 0.14200101792812, -0.01264351606369, 1.47533178329468, 0.20312809944153
-0.83044773340225, 0.49766424298286, 0.13342699408531, -0.01087486743927, 1.47456359863281, 0.20612359046936
-0.8361468911171, 0.49727141857147, 0.12884093821049, -0.00908702611923, 1.47397673130035, 0.20935702323914
-0.84583646059036, 0.49686995148659, 0.12476117163897, -0.00732016563416, 1.47382247447968, 0.2127366065979
-0.8550346493721, 0.49660187959671, 0.12275109440088, -0.00558173656464, 1.47366285324097, 0.21620440483093
-0.86508905887604, 0.49734744429588, 0.12168932706118, -0.00389868021011, 1.47386360168457, 0.21963977813721
-0.87353104352951, 0.50001871585846, 0.11841216683388, -0.00252646207809, 1.47443568706512, 0.22296333312988
-0.87978798151016, 0.50143140554428, 0.11535802483559, -0.00154167413712, 1.47515046596527, 0.22613716125488
-0.88167989253998, 0.50510609149933, 0.11138995736837, -0.00057691335678, 1.47613883018494, 0.22907376289368
-0.88073188066483, 0.50812554359436, 0.10773631185293, 0.00016969442368, 1.47731399536133, 0.23188805580139
