rot_x, rot_y, rot_z, pos_x, pos_y, pos_z
-0.32477888464928, 0.95780074596405, 0.03475830331445, -0.12323129177094, 1.48243486881256, 0.00140988826752
-0.32690438628197, 0.96079748868942, 0.03432870283723, -0.12310039997101, 1.48206257820129, 0.00140714645386
-0.32914397120476, 0.96350002288818, 0.03312387689948, -0.12302565574646, 1.48172855377197, 0.00143647193909
-0.33139199018478, 0.96576470136642, 0.03188730031252, -0.1227844953537, 1.48134207725525, 0.00149071216583
-0.33397689461708, 0.96852898597717, 0.03100830875337, -0.12253081798553, 1.48097968101501, 0.00150954723358
-0.33621001243591, 0.97122925519943, 0.03050425834954, -0.12227070331573, 1.48050487041473, 0.00151193141937
-0.33881807327271, 0.97354471683502, 0.02990785613656, -0.12212264537811, 1.48009467124939, 0.00157797336578
-0.34187117218971, 0.97671961784363, 0.02965784817934, -0.12178814411163, 1.4796142578125, 0.00154733657837
-0.34456759691238, 0.97962522506714, 0.02872253581882, -0.12170970439911, 1.47921848297119, 0.00158762931824
-0.34475314617157, 0.98010009527206, 0.02927199006081, -0.12168955802917, 1.47911465167999, 0.00156533718109
-0.34767118096352, 0.98329204320908, 0.0287960935384, -0.12161540985107, 1.47861158847809, 0.00159692764282
-0.35047614574432, 0.98592811822891, 0.02756474353373, -0.12163317203522, 1.47814846038818, 0.00166940689087
-0.35377171635628, 0.98960614204407, 0.02694894373417, -0.12128961086273, 1.47772002220154, 0.001744389534
-0.35698306560516, 0.99292951822281, 0.02590500749648, -0.12104117870331, 1.47740495204926, 0.00178205966949
-0.35933545231819, 0.99622559547424, 0.02543821930885, -0.12084925174713, 1.47702920436859, 0.00175142288208
-0.36155423521996, 0.99990940093994, 0.02451915666461, -0.12065422534943, 1.47675669193268, 0.00171804428101
-0.36319208145142, 1.0033221244812, 0.02358237840235, -0.12055194377899, 1.47658157348633, 0.00176787376404
-0.36419126391411, 1.00714433193207, 0.02363778464496, -0.12042915821075, 1.47633194923401, 0.00179290771484
-0.36633348464966, 1.01475834846497, 0.02235877886415, -0.12031853199005, 1.47585773468018, 0.0019553899765
-0.36780101060867, 1.0184485912323, 0.02108375541866, -0.12029409408569, 1.47560465335846, 0.00207269191742
-0.36921787261963, 1.02244925498962, 0.02067765407264, -0.12014043331146, 1.47518372535706, 0.00215339660645
-0.37127012014389, 1.02619111537933, 0.01972006447613, -0.12004458904266, 1.47490358352661, 0.00229299068451
-0.37312844395638, 1.02988708019257, 0.01915725320578, -0.11995267868042, 1.47457706928253, 0.00241458415985
-0.3752635717392, 1.03367912769318, 0.01999577879906, -0.11961185932159, 1.4742134809494, 0.00249338150024
-0.37753719091415, 1.03766906261444, 0.01952028274536, -0.11926853656769, 1.47409343719482, 0.00259792804718
-0.37917429208755, 1.04123914241791, 0.01949936337769, -0.11896681785583, 1.47390067577362, 0.00267469882965
-0.38036245107651, 1.04510736465454, 0.01979078911245, -0.11867415904999, 1.47370803356171, 0.00269985198975
-0.38111647963524, 1.04869270324707, 0.01983251608908, -0.1185222864151, 1.47356593608856, 0.00277531147003
-0.38134068250656, 1.05264627933502, 0.02043454535306, -0.1183774471283, 1.47337675094604, 0.00285565853119
-0.38158351182938, 1.0565596818924, 0.02024989761412, -0.1183522939682, 1.47324633598328, 0.00301778316498
-0.38164016604424, 1.06110024452209, 0.02130514569581, -0.11822021007538, 1.47292172908783, 0.00311088562012
-0.38279524445534, 1.0661346912384, 0.02047598548234, -0.11818873882294, 1.47282540798187, 0.00330185890198
-0.38349705934525, 1.07140326499939, 0.02108094654977, -0.1180899143219, 1.47247433662415, 0.00345313549042
-0.38477677106857, 1.07705533504486, 0.02144312858582, -0.1180614233017, 1.47219169139862, 0.00363492965698
-0.38580691814423, 1.08213484287262, 0.02085426449776, -0.11803567409515, 1.47200953960419, 0.00382304191589
-0.38600990176201, 1.08306181430817, 0.02028941735625, -0.11807429790497, 1.47196733951569, 0.00387251377106
-0.38964623212814, 1.09603357315063, 0.01956375688314, -0.11790764331818, 1.47115480899811, 0.00436127185822
-0.39212888479233, 1.10349035263062, 0.01760158315301, -0.11783516407013, 1.47073090076447, 0.00464570522308
-0.39494645595551, 1.11128342151642, 0.01645411923528, -0.11770832538605, 1.47019267082214, 0.00494587421417
-0.39911726117134, 1.11963677406311, 0.01523583009839, -0.1175422668457, 1.46966707706451, 0.00532829761505
-0.40393620729446, 1.12879240512848, 0.01227911934257, -0.11748063564301, 1.46917772293091, 0.0058034658432
-0.40845799446106, 1.13800048828125, 0.01185603067279, -0.11729526519775, 1.46851134300232, 0.00619542598724
-0.41292026638985, 1.14775848388672, 0.00967813096941, -0.11725831031799, 1.46802699565887, 0.00665175914764
-0.4168449640274, 1.15791964530945, 0.00767146004364, -0.11723172664642, 1.46761286258698, 0.00709390640259
-0.42015209794044, 1.16829776763916, 0.00660068402067, -0.11723721027374, 1.46725392341614, 0.00758695602417
-0.42268246412277, 1.17936837673187, 0.00517036300153, -0.11723387241364, 1.46690464019775, 0.00803005695343
-0.42495220899582, 1.19014513492584, 0.00358390738256, -0.11731660366058, 1.4666234254837, 0.00853025913239
-0.42631581425667, 1.20174944400787, 0.00192601664457, -0.11727905273438, 1.46627831459045, 0.0089944601059
-0.42792734503746, 1.21308469772339, 0.00007263643784, -0.11716425418854, 1.4659161567688, 0.00951755046844
-0.4293018579483, 1.22372937202454, -0.00178647204302, -0.11711323261261, 1.465460896492, 0.01003611087799
-0.43059185147285, 1.23433494567871, -0.00459450297058, -0.11694943904877, 1.46508836746216, 0.01057004928589
-0.43163007497787, 1.24424886703491, -0.00617771642283, -0.11683213710785, 1.46464419364929, 0.01105117797852
-0.43313893675804, 1.25451147556305, -0.00742199458182, -0.11668407917023, 1.46428561210632, 0.01140785217285
-0.43459379673004, 1.264528632164, -0.00932228565216, -0.11660778522491, 1.46402990818024, 0.01184821128845
-0.43589532375336, 1.27413582801819, -0.01144576910883, -0.1166158914566, 1.46375608444214, 0.01230132579803
-0.43751084804535, 1.2844123840332, -0.0128638362512, -0.11648166179657, 1.46349477767944, 0.0126576423645
-0.43875175714493, 1.29349851608276, -0.01339695136994, -0.11641347408295, 1.4630731344223, 0.01311099529266
-0.44000473618507, 1.30349385738373, -0.01458419021219, -0.11622703075409, 1.46264588832855, 0.01345014572144
-0.44232413172722, 1.31248736381531, -0.01536917872727, -0.11613917350769, 1.46224892139435, 0.01386070251465
-0.44415467977524, 1.32147145271301, -0.01583802886307, -0.11585688591003, 1.46170735359192, 0.01421892642975
-0.44693505764008, 1.33095467090607, -0.01773938164115, -0.11542975902557, 1.46138095855713, 0.01454842090607
-0.44888827204704, 1.33941614627838, -0.0192951336503, -0.11508858203888, 1.46089339256287, 0.01494216918945
-0.45134624838829, 1.34750771522522, -0.0195022393018, -0.11464273929596, 1.46036219596863, 0.01528477668762
-0.45343881845474, 1.35595738887787, -0.02090823091567, -0.11429035663605, 1.459885597229, 0.01561272144318
-0.45586383342743, 1.36444926261902, -0.02065366134048, -0.11384761333466, 1.45930922031403, 0.0158280134201
-0.45846921205521, 1.37295842170715, -0.02256119251251, -0.1135516166687, 1.4589672088623, 0.016193151474
-0.46081766486168, 1.38150525093079, -0.02188440412283, -0.11317205429077, 1.45841264724731, 0.016477227211
-0.46306031942368, 1.39030408859253, -0.02349301800132, -0.11286008358002, 1.45802974700928, 0.01681840419769
-0.46534535288811, 1.3984260559082, -0.02472366020083, -0.11258816719055, 1.45764052867889, 0.01721549034119
-0.4673270881176, 1.40734267234802, -0.02474463544786, -0.11215496063232, 1.45707380771637, 0.01740205287933
-0.46923488378525, 1.4153345823288, -0.0263346247375, -0.11191487312317, 1.45667779445648, 0.01769232749939
-0.47050058841705, 1.42294538021088, -0.02764136902988, -0.11143791675568, 1.45632219314575, 0.01795196533203
-0.47197067737579, 1.43047046661377, -0.02857975289226, -0.11097991466522, 1.45598125457764, 0.01819670200348
-0.47251403331757, 1.43663477897644, -0.0300597846508, -0.11056411266327, 1.45573854446411, 0.01849699020386
-0.4732358455658, 1.44297015666962, -0.03089377470315, -0.11014604568481, 1.45552599430084, 0.01870501041412
-0.4737588763237, 1.44897031784058, -0.03080770000815, -0.10987746715546, 1.45527577400208, 0.01886761188507
-0.4739898443222, 1.45460033416748, -0.03130837529898, -0.10972011089325, 1.45506322383881, 0.0190544128418
-0.47394886612892, 1.46075856685638, -0.03210216388106, -0.10953342914581, 1.45479345321655, 0.01921880245209
-0.4746381342411, 1.46592903137207, -0.0316682048142, -0.10938799381256, 1.45448553562164, 0.01945507526398
-0.4755240380764, 1.47176551818848, -0.03222581744194, -0.10916912555695, 1.45424783229828, 0.01965880393982
-0.47612997889519, 1.47753417491913, -0.03320656344295, -0.10901618003845, 1.45390617847443, 0.01986169815063
-0.47693461179733, 1.48349177837372, -0.03290240094066, -0.10879051685333, 1.45353674888611, 0.02001011371613
-0.47900101542473, 1.48839354515076, -0.03234557434916, -0.10864555835724, 1.45333468914032, 0.02030909061432
-0.48073691129684, 1.49429452419281, -0.03230633214116, -0.10842883586884, 1.45309317111969, 0.02049911022186
-0.48255014419556, 1.49993789196014, -0.03288734704256, -0.10815560817719, 1.45293033123016, 0.02079212665558
-0.48425132036209, 1.50529205799103, -0.03342628479004, -0.10785245895386, 1.45276367664337, 0.02112448215485
-0.48631212115288, 1.51049864292145, -0.03381657600403, -0.10759139060974, 1.45271670818329, 0.0214751958847
-0.48709782958031, 1.51613557338715, -0.0344361551106, -0.10728752613068, 1.45255672931671, 0.02178466320038
-0.48806419968605, 1.52164471149445, -0.035181324929, -0.10721671581268, 1.4524313211441, 0.02209377288818
-0.48841950297356, 1.52686762809753, -0.03653975948691, -0.10724318027496, 1.45229208469391, 0.02249479293823
-0.4891791343689, 1.53239715099335, -0.03740079700947, -0.10723865032196, 1.4521791934967, 0.02282810211182
-0.49001628160477, 1.53772866725922, -0.03828534856439, -0.10729920864105, 1.45207476615906, 0.02321934700012
-0.4904773235321, 1.54255557060242, -0.0398732572794, -0.1073956489563, 1.45192122459412, 0.02369129657745
-0.49102374911308, 1.5475298166275, -0.04147243499756, -0.10747349262238, 1.451784491539, 0.02415382862091
-0.49161043763161, 1.55230689048767, -0.04272863641381, -0.10748505592346, 1.451584815979, 0.02460813522339
-0.49289193749428, 1.5564934015274, -0.04563426971436, -0.10750997066498, 1.4516818523407, 0.02525651454926
-0.49427047371864, 1.56063938140869, -0.04695070162416, -0.1074503660202, 1.45167624950409, 0.02589976787567
-0.49538993835449, 1.56466197967529, -0.0483459122479, -0.10742926597595, 1.45169401168823, 0.02657866477966
-0.49617299437523, 1.56857907772064, -0.04889718815684, -0.10735070705414, 1.45167195796967, 0.0272490978241
-0.49686932563782, 1.57220757007599, -0.04924921691418, -0.10739696025848, 1.45165276527405, 0.02789413928986
-0.49779325723648, 1.57577276229858, -0.04975500330329, -0.10752236843109, 1.45165312290192, 0.0285359621048
-0.49836102128029, 1.57819938659668, -0.05079999566078, -0.10775661468506, 1.45167183876038, 0.02930247783661
-0.49928733706474, 1.5813752412796, -0.05115944519639, -0.1078850030899, 1.45169353485107, 0.02995049953461
-0.50036138296127, 1.58354580402374, -0.05200922861695, -0.10812270641327, 1.45175158977509, 0.03073441982269
-0.501345038414, 1.58568561077118, -0.05204739049077, -0.10835659503937, 1.45173335075378, 0.03150141239166
-0.50223690271378, 1.58754169940948, -0.05252087116241, -0.10861432552338, 1.45176005363464, 0.03234159946442
-0.50274574756622, 1.58885943889618, -0.05265601724386, -0.10885608196259, 1.4517970085144, 0.03324234485626
-0.50314998626709, 1.59027707576752, -0.05309152603149, -0.10909080505371, 1.45185542106628, 0.03424036502838
-0.50364291667938, 1.59125161170959, -0.05261989682913, -0.10930240154266, 1.45190989971161, 0.03535532951355
-0.50407910346985, 1.59255814552307, -0.05229863151908, -0.10956513881683, 1.45196270942688, 0.03646540641785
-0.50424474477768, 1.5930871963501, -0.05138853564858, -0.10980308055878, 1.45198822021484, 0.03769254684448
-0.50483196973801, 1.59374499320984, -0.05052261427045, -0.11013221740723, 1.45204567909241, 0.03881645202637
-0.50610065460205, 1.59414660930634, -0.04924148693681, -0.1105455160141, 1.45209956169128, 0.03995442390442
-0.50748783349991, 1.59441709518433, -0.04746292904019, -0.11095952987671, 1.45211255550385, 0.04112195968628
-0.50859671831131, 1.59460067749023, -0.04601300880313, -0.11137175559998, 1.45211338996887, 0.04236805438995
-0.50941443443298, 1.59469747543335, -0.04429544508457, -0.1117776632309, 1.45210516452789, 0.04369616508484
-0.51032090187073, 1.59498572349548, -0.04274845868349, -0.11225044727325, 1.4521210193634, 0.04506528377533
-0.51089173555374, 1.59510242938995, -0.04111698269844, -0.11277592182159, 1.45208990573883, 0.04650783538818
